,index,match_api_id,country,season,comment,stats,event_incident_typefk,elapsed,player2,subtype,player1,sortorder,team,id,n,type,goal_type,elapsed_plus,coordinates,del
11624,1,1709966.0,France,2014/2015,n,,407,88,164519.0,distance,279879.0,1,9941.0,4215102,445,goal,n,,,
11625,0,1989787.0,France,2015/2016,n,,406,17,179845.0,header,26353.0,3,9853.0,4660293,87,goal,n,,,
11626,1,1989787.0,France,2015/2016,n,,130,27,,direct_freekick,169865.0,0,9941.0,4660416,114,goal,n,,,
11627,2,1989787.0,France,2015/2016,n,,130,53,,direct_freekick,210184.0,0,9941.0,4660798,197,goal,n,,,
11628,0,830284.0,France,2010/2011,n,,71,90,,,161291.0,0,7819.0,1442829,12,goal,n,,,
11629,0,1020152.0,France,2011/2012,o,,115,40,,,46430.0,0,7819.0,2075529,20,goal,o,,,
11630,1,1020152.0,France,2011/2012,n,,71,60,,,150565.0,0,9853.0,2075747,22,goal,n,,,
11631,2,1020152.0,France,2011/2012,n,,71,70,,,46349.0,0,9853.0,2075814,23,goal,n,,,
11632,3,1020152.0,France,2011/2012,n,,71,72,,,169204.0,0,7819.0,2075815,19,goal,n,,,
11633,4,1020152.0,France,2011/2012,n,,71,84,,,150565.0,0,9853.0,2075884,18,goal,n,,,
11634,0,1709918.0,France,2014/2015,n,,393,41,11324.0,shot,46757.0,1,7819.0,4116500,261,goal,n,,,
11635,0,1989859.0,France,2015/2016,n,,393,62,94307.0,shot,183530.0,3,7819.0,4878774,357,goal,n,,,
11636,0,1468562.0,France,2013/2014,n,,71,10,46349.0,,26374.0,0,9853.0,3461855,20,goal,n,,,
11637,1,1468562.0,France,2013/2014,p,,20,23,,,46349.0,0,9853.0,3461866,21,goal,p,,,
11638,2,1468562.0,France,2013/2014,n,,71,45,281207.0,,26374.0,0,9853.0,3461901,25,goal,n,,,
11639,3,1468562.0,France,2013/2014,n,,71,82,40840.0,,26221.0,0,9830.0,3461990,26,goal,n,,,
11640,0,1989972.0,France,2015/2016,p,,20,14,,,134232.0,1,9853.0,5168049,69,goal,p,,,
11641,1,1989972.0,France,2015/2016,n,,393,30,263276.0,shot,37756.0,1,9830.0,5168127,175,goal,n,,,
11642,2,1989972.0,France,2015/2016,n,,6,77,,volley,211089.0,2,9830.0,5168636,486,goal,n,,,
11643,0,1020207.0,France,2011/2012,p,,20,21,,,37429.0,0,9847.0,2110726,20,goal,p,,,
11644,1,1020207.0,France,2011/2012,n,,71,88,,,129391.0,0,9847.0,2111486,24,goal,n,,,
11645,0,1216917.0,France,2012/2013,o,,115,55,,,94043.0,0,9847.0,2456377,21,goal,o,,,
11646,1,1216917.0,France,2012/2013,n,,71,73,,,150565.0,0,9853.0,2456477,23,goal,n,,,
11647,2,1216917.0,France,2012/2013,n,,71,88,,,37554.0,0,9847.0,2456582,22,goal,n,,,
11648,0,1468481.0,France,2013/2014,n,,71,14,,,35724.0,0,9847.0,3326106,17,goal,n,,,
11649,1,1468481.0,France,2013/2014,n,,71,41,49677.0,,35724.0,0,9847.0,3326143,21,goal,n,,,
11650,0,1709736.0,France,2014/2015,o,,115,24,,,41097.0,1,9853.0,3689121,165,goal,o,,,
11651,1,1709736.0,France,2014/2015,n,,406,41,34304.0,header,35724.0,2,9847.0,3689362,176,goal,n,,,
11652,2,1709736.0,France,2014/2015,n,,80,62,,shot,35724.0,2,9847.0,3689948,197,goal,n,,,
11653,3,1709736.0,France,2014/2015,n,,407,64,34304.0,distance,49677.0,0,9847.0,3689989,198,goal,n,,,
11654,4,1709736.0,France,2014/2015,n,,393,72,190972.0,shot,35724.0,1,9847.0,3690155,205,goal,n,,,
11655,0,1989886.0,France,2015/2016,n,,393,23,190972.0,shot,215798.0,1,9847.0,4957701,111,goal,n,,,
11656,1,1989886.0,France,2015/2016,n,,393,48,35724.0,shot,49677.0,3,9847.0,4957925,267,goal,n,,,
11657,2,1989886.0,France,2015/2016,n,,393,67,49677.0,shot,35724.0,2,9847.0,4958051,336,goal,n,,,
11658,3,1989886.0,France,2015/2016,o,,115,74,,,190972.0,1,9847.0,4958078,371,goal,o,,,
11659,4,1989886.0,France,2015/2016,n,,406,87,190972.0,header,215299.0,1,9847.0,4958127,418,goal,n,,,
11660,0,830168.0,France,2010/2011,n,,71,12,,,161420.0,0,9853.0,1398116,22,goal,n,,,
11661,1,830168.0,France,2010/2011,n,,71,37,,,161420.0,0,9853.0,1398369,21,goal,n,,,
11662,2,830168.0,France,2010/2011,n,,71,86,,,210142.0,0,10249.0,1398842,24,goal,n,,,
11663,0,1020038.0,France,2011/2012,n,,71,89,,,46469.0,0,10249.0,2014253,24,goal,n,,,
11664,0,1216866.0,France,2012/2013,n,,71,45,,,150565.0,0,9853.0,2365353,16,goal,n,,,
11665,1,1216866.0,France,2012/2013,n,,71,70,,,41124.0,0,10249.0,2365379,19,goal,n,,,
11666,0,1468325.0,France,2013/2014,n,,71,75,,,46349.0,0,9853.0,3174941,22,goal,n,,,
11667,0,1709854.0,France,2014/2015,n,,393,22,116750.0,shot,188465.0,5,9853.0,3984187,86,goal,n,,,
11668,1,1709854.0,France,2014/2015,n,,131,43,,loose_ball,39965.0,3,9853.0,3984414,161,goal,n,,,
11669,0,1989822.0,France,2015/2016,n,,411,25,40018.0,volley,41198.0,2,9853.0,4762530,202,goal,n,,,
11670,1,1989822.0,France,2015/2016,n,,393,60,26353.0,shot,134232.0,2,9853.0,4763499,400,goal,n,,,
11671,2,1989822.0,France,2015/2016,n,,6,90,,volley,93466.0,5,10249.0,4764071,558,goal,n,2.0,,
11672,0,830138.0,France,2010/2011,n,,71,78,,,46417.0,0,9853.0,1365501,20,goal,n,,,
11673,1,830138.0,France,2010/2011,p,,20,82,,,33446.0,0,8588.0,1365513,21,goal,p,,,
11674,2,830138.0,France,2010/2011,n,,71,83,,,32776.0,0,8588.0,1365514,19,goal,n,,,
11675,0,1709748.0,France,2014/2015,n,,393,82,116750.0,shot,94323.0,2,9853.0,3756423,288,goal,n,,,
11676,0,830476.0,France,2010/2011,p,,20,32,,,26120.0,0,9853.0,1542150,20,goal,p,,,
11677,0,1019642.0,France,2011/2012,n,,71,23,,,134232.0,0,8521.0,1810641,19,goal,n,,,
11678,1,1019642.0,France,2011/2012,n,,71,24,,,150565.0,0,9853.0,1810642,20,goal,n,,,
11679,2,1019642.0,France,2011/2012,n,,71,27,,,134232.0,0,8521.0,1810643,21,goal,n,,,
11680,3,1019642.0,France,2011/2012,n,,71,87,,,150565.0,0,9853.0,1811176,24,goal,n,,,
11681,0,1217014.0,France,2012/2013,n,,71,50,,,40197.0,0,9853.0,2562339,20,goal,n,,,
11682,0,1020096.0,France,2011/2012,n,,71,72,,,38700.0,0,9853.0,2041152,23,goal,n,,,
11683,1,1020096.0,France,2011/2012,n,,71,78,,,40721.0,0,8576.0,2041184,24,goal,n,,,
11684,0,1468107.0,France,2013/2014,n,,71,34,,,40197.0,0,9853.0,2915378,17,goal,n,,,
11685,0,1019707.0,France,2011/2012,n,,71,16,,,38700.0,0,9853.0,1840879,25,goal,n,,,
11686,1,1019707.0,France,2011/2012,n,,71,90,,,46349.0,0,9853.0,1841646,20,goal,n,,,
11687,2,1019707.0,France,2011/2012,n,,71,90,,,210406.0,0,9836.0,1841647,21,goal,n,,,
11688,0,1216933.0,France,2012/2013,n,,71,9,,,46349.0,0,9853.0,2486012,18,goal,n,,,
11689,1,1216933.0,France,2012/2013,n,,71,27,,,46349.0,0,9853.0,2486062,20,goal,n,,,
11690,2,1216933.0,France,2012/2013,n,,71,48,,,21751.0,0,4087.0,2486077,19,goal,n,,,
11691,3,1216933.0,France,2012/2013,n,,71,80,,,93343.0,0,4087.0,2486115,21,goal,n,,,
11692,0,1468548.0,France,2013/2014,n,,71,7,46349.0,,210404.0,0,9853.0,3424286,21,goal,n,,,
11693,1,1468548.0,France,2013/2014,n,,71,15,46349.0,,26353.0,0,9853.0,3424322,22,goal,n,,,
11694,2,1468548.0,France,2013/2014,n,,71,54,,,74169.0,0,4087.0,3424459,25,goal,n,,,
11695,0,1710058.0,France,2014/2015,n,,39,12,,distance,46349.0,2,9853.0,4484153,53,goal,n,,,
11696,1,1710058.0,France,2014/2015,n,,721,42,317062.0,tap_in,210466.0,3,4087.0,4484861,182,goal,n,,,
11697,2,1710058.0,France,2014/2015,p,,20,82,,,46349.0,0,9853.0,4485920,426,goal,p,,,
11698,0,1217058.0,France,2012/2013,n,,71,10,,,150565.0,0,9853.0,2607020,19,goal,n,,,
11699,1,1217058.0,France,2012/2013,n,,71,76,,,245287.0,0,9837.0,2607378,21,goal,n,,,
11700,0,1468522.0,France,2013/2014,n,,71,24,210683.0,,159839.0,0,9837.0,3387208,18,goal,n,,,
11701,1,1468522.0,France,2013/2014,n,,71,50,159839.0,,26264.0,0,9837.0,3387514,19,goal,n,,,
11702,2,1468522.0,France,2013/2014,n,,71,51,94323.0,,40197.0,0,9853.0,3387525,20,goal,n,,,
11703,3,1468522.0,France,2013/2014,n,,71,90,,,26162.0,0,9853.0,3387952,22,goal,n,,,
11704,0,1709896.0,France,2014/2015,n,,130,44,,direct_freekick,157859.0,0,9853.0,4065180,291,goal,n,,,
11705,1,1709896.0,France,2014/2015,n,,39,48,,distance,179845.0,4,9853.0,4065290,337,goal,n,,,
11706,2,1709896.0,France,2014/2015,dg,,300,54,,distance,46653.0,1,9837.0,4065378,368,goal,dg,,,
11707,3,1709896.0,France,2014/2015,n,,288,90,,deflected,89476.0,0,9837.0,4065930,668,goal,n,,,
11708,0,1989998.0,France,2015/2016,n,,393,60,29866.0,shot,242958.0,4,9853.0,5217496,268,goal,n,,,
11709,1,1989998.0,France,2015/2016,n,,393,89,29259.0,shot,210683.0,6,9837.0,5217817,421,goal,n,,,
11710,0,1217109.0,France,2012/2013,n,,71,8,,,150565.0,0,9853.0,2669884,20,goal,n,,,
11711,1,1217109.0,France,2012/2013,n,,71,25,,,40657.0,0,10242.0,2670176,22,goal,n,,,
11712,2,1217109.0,France,2012/2013,n,,71,31,,,40197.0,0,9853.0,2670290,21,goal,n,,,
11713,3,1217109.0,France,2012/2013,n,,71,38,,,26420.0,0,10242.0,2670363,28,goal,n,,,
11714,0,1989847.0,France,2015/2016,o,,115,13,,,93994.0,3,10242.0,4817947,78,goal,o,,,
11715,0,1216842.0,France,2012/2013,n,,71,11,,,26051.0,0,9853.0,2320508,25,goal,n,,,
11716,1,1216842.0,France,2012/2013,n,,71,26,,,150565.0,0,9853.0,2320557,23,goal,n,,,
11717,2,1216842.0,France,2012/2013,n,,71,89,,,161421.0,0,9853.0,2320811,26,goal,n,,,
11718,0,1468457.0,France,2013/2014,n,,71,33,157859.0,,40197.0,0,9853.0,3282202,21,goal,n,,,
11719,1,1468457.0,France,2013/2014,o,,115,90,,,93332.0,0,7794.0,3282312,17,goal,o,,,
11720,0,1710037.0,France,2014/2015,dg,,299,16,,header,26216.0,0,7794.0,4430939,55,goal,dg,,,
11721,1,1710037.0,France,2014/2015,dg,,299,45,,header,179845.0,3,9853.0,4431411,163,goal,dg,1.0,,
11722,2,1710037.0,France,2014/2015,n,,393,84,40758.0,shot,131991.0,1,7794.0,4432173,341,goal,n,,,
11723,0,1990068.0,France,2015/2016,n,,406,75,159882.0,header,134232.0,1,9853.0,5502650,436,goal,n,,,
11724,0,1709700.0,France,2014/2015,p,,20,39,,,26374.0,0,9853.0,3634049,223,goal,p,,,
11725,1,1709700.0,France,2014/2015,n,,80,90,,shot,26374.0,9,9853.0,3634977,279,goal,n,2.0,,
11726,0,1990021.0,France,2015/2016,n,,406,7,26256.0,header,26330.0,2,9747.0,5392349,158,goal,n,,,
11727,1,1990021.0,France,2015/2016,n,,393,24,40007.0,shot,109280.0,2,9747.0,5392742,366,goal,n,,,
11728,0,1709982.0,France,2014/2015,n,,393,38,179845.0,shot,46349.0,2,9853.0,4257679,191,goal,n,,,
11729,1,1709982.0,France,2014/2015,n,,393,42,179845.0,shot,26374.0,3,9853.0,4257773,546,goal,n,,,
11730,2,1709982.0,France,2014/2015,n,,39,56,,distance,39999.0,0,8550.0,4258102,316,goal,n,,,
11731,3,1709982.0,France,2014/2015,n,,414,80,179845.0,deflected,157859.0,1,9853.0,4258450,465,goal,n,,,
11732,4,1709982.0,France,2014/2015,p,,20,90,,,179866.0,4,8550.0,4258656,520,goal,p,1.0,,
11733,0,1990045.0,France,2015/2016,n,,393,15,201938.0,shot,134232.0,0,9853.0,5451238,263,goal,n,,,
11734,1,1990045.0,France,2015/2016,n,,80,58,,shot,159882.0,5,9853.0,5452306,421,goal,n,,,
11735,0,1019794.0,France,2011/2012,n,,71,68,,,157859.0,0,8481.0,1903014,23,goal,n,,,
11736,1,1019794.0,France,2011/2012,n,,71,69,,,39994.0,0,8481.0,1903015,21,goal,n,,,
11737,2,1019794.0,France,2011/2012,n,,71,78,,,157859.0,0,8481.0,1903071,17,goal,n,,,
11738,3,1019794.0,France,2011/2012,n,,71,82,,,26311.0,0,8583.0,1903072,20,goal,n,,,
11739,0,1019637.0,France,2011/2012,n,,71,1,,,30907.0,0,9827.0,1814354,14,goal,n,,,
11740,1,1019637.0,France,2011/2012,n,,71,51,,,26142.0,0,9827.0,1815097,15,goal,n,,,
11741,0,1217163.0,France,2012/2013,n,,71,41,,,292772.0,0,9827.0,2762940,31,goal,n,,,
11742,1,1217163.0,France,2012/2013,n,,71,45,,,94010.0,0,9827.0,2762941,23,goal,n,,,
11743,2,1217163.0,France,2012/2013,n,,71,65,,,41160.0,0,8481.0,2763008,25,goal,n,,,
11744,3,1217163.0,France,2012/2013,n,,71,80,,,240367.0,0,8481.0,2763032,24,goal,n,,,
11745,4,1217163.0,France,2012/2013,n,,71,86,,,40707.0,0,9827.0,2763045,26,goal,n,,,
11746,0,830209.0,France,2010/2011,n,,71,37,,,33744.0,0,9748.0,1416386,19,goal,n,,,
11747,1,830209.0,France,2010/2011,n,,71,77,,,40537.0,0,9748.0,1416497,16,goal,n,,,
11748,2,830209.0,France,2010/2011,n,,71,85,,,96398.0,0,9748.0,1416530,20,goal,n,,,
11749,3,830209.0,France,2010/2011,n,,71,89,,,26330.0,0,9748.0,1416531,18,goal,n,,,
11750,0,1216978.0,France,2012/2013,n,,71,74,,,17875.0,0,8481.0,2517921,20,goal,n,,,
11751,1,1216978.0,France,2012/2013,n,,71,83,,,20401.0,0,9748.0,2517965,22,goal,n,,,
11752,0,830334.0,France,2010/2011,n,,71,19,,,26245.0,0,8481.0,1470518,21,goal,n,,,
11753,0,830535.0,France,2010/2011,n,,71,16,,,46242.0,0,8481.0,1562757,15,goal,n,,,
11754,1,830535.0,France,2010/2011,n,,71,90,,,46757.0,0,8481.0,1563601,18,goal,n,,,
11755,0,1217108.0,France,2012/2013,n,,71,78,,,93994.0,0,8481.0,2671385,16,goal,n,,,
11756,1,1217108.0,France,2012/2013,n,,71,89,,,74838.0,0,8481.0,2671414,19,goal,n,,,
11757,0,830470.0,France,2010/2011,n,,71,11,,,134222.0,0,9874.0,1530757,16,goal,n,,,
11758,0,1020222.0,France,2011/2012,n,,71,85,,,33446.0,0,9874.0,2126885,20,goal,n,,,
11759,0,1217079.0,France,2012/2013,p,,20,7,,,131995.0,0,8481.0,2631167,19,goal,p,,,
11760,1,1217079.0,France,2012/2013,n,,71,40,,,360156.0,0,8481.0,2631209,22,goal,n,,,
11761,2,1217079.0,France,2012/2013,n,,71,90,,,109280.0,0,9874.0,2631299,21,goal,n,,,
11762,0,830382.0,France,2010/2011,n,,71,43,,,41240.0,0,9873.0,1495330,21,goal,n,,,
11763,1,830382.0,France,2010/2011,n,,71,90,,,26300.0,0,8481.0,1495636,24,goal,n,,,
11764,0,1019889.0,France,2011/2012,n,,71,90,,,37254.0,0,9873.0,1929360,17,goal,n,,,
11765,0,830115.0,France,2010/2011,n,,71,47,,,37950.0,0,8639.0,1370201,21,goal,n,,,
11766,1,830115.0,France,2010/2011,n,,71,49,,,107417.0,0,8639.0,1370202,19,goal,n,,,
11767,2,830115.0,France,2010/2011,n,,71,62,,,37950.0,0,8639.0,1370243,23,goal,n,,,
11768,0,1020245.0,France,2011/2012,n,,71,10,,,107417.0,0,8639.0,2151220,17,goal,n,,,
11769,1,1020245.0,France,2011/2012,n,,71,12,,,11329.0,0,8481.0,2151227,18,goal,n,,,
11770,2,1020245.0,France,2011/2012,n,,71,23,,,26130.0,0,8639.0,2151266,16,goal,n,,,
11771,3,1020245.0,France,2011/2012,n,,71,27,,,107417.0,0,8639.0,2151267,15,goal,n,,,
11772,4,1020245.0,France,2011/2012,p,,20,35,,,107417.0,0,8639.0,2151294,19,goal,p,,,
11773,0,1216825.0,France,2012/2013,n,,71,33,,,74838.0,0,8481.0,2292278,19,goal,n,,,
11774,1,1216825.0,France,2012/2013,n,,71,43,,,31906.0,0,8639.0,2292279,20,goal,n,,,
11775,0,1216845.0,France,2012/2013,n,,71,20,,,32572.0,0,8689.0,2320551,15,goal,n,,,
11776,1,1216845.0,France,2012/2013,n,,71,35,,,93457.0,0,8689.0,2320575,17,goal,n,,,
11777,2,1216845.0,France,2012/2013,n,,71,85,,,34417.0,0,8689.0,2320802,14,goal,n,,,
11778,0,1020204.0,France,2011/2012,n,,71,31,,,39987.0,0,8592.0,2109920,12,goal,n,,,
11779,0,1217037.0,France,2012/2013,o,,115,73,,,95955.0,0,8592.0,2583819,19,goal,o,,,
11780,0,1019994.0,France,2011/2012,n,,71,13,,,39994.0,0,8481.0,1987368,21,goal,n,,,
11781,1,1019994.0,France,2011/2012,n,,71,37,,,41177.0,0,9831.0,1987454,16,goal,n,,,
11782,0,1216916.0,France,2012/2013,n,,71,21,,,94318.0,0,9831.0,2457071,20,goal,n,,,
11783,1,1216916.0,France,2012/2013,n,,71,45,,,240367.0,0,8481.0,2457101,19,goal,n,,,
11784,2,1216916.0,France,2012/2013,n,,71,81,,,210406.0,0,9831.0,2457163,23,goal,n,,,
11785,0,830397.0,France,2010/2011,n,,71,40,,,26245.0,0,8481.0,1506839,17,goal,n,,,
11786,1,830397.0,France,2010/2011,n,,71,57,,,25496.0,0,9853.0,1507158,18,goal,n,,,
11787,2,830397.0,France,2010/2011,n,,71,65,,,25496.0,0,9853.0,1507196,21,goal,n,,,
11788,0,1216887.0,France,2012/2013,n,,71,9,,,40197.0,0,9853.0,2397799,21,goal,n,,,
11789,1,1216887.0,France,2012/2013,n,,71,19,,,179845.0,0,9853.0,2397805,22,goal,n,,,
11790,2,1216887.0,France,2012/2013,n,,71,21,,,40197.0,0,9853.0,2397806,20,goal,n,,,
11791,3,1216887.0,France,2012/2013,n,,71,25,,,150565.0,0,9853.0,2397817,18,goal,n,,,
11792,0,830145.0,France,2010/2011,n,,71,28,,,145070.0,0,9941.0,1365261,18,goal,n,,,
11793,0,1217020.0,France,2012/2013,n,,71,57,,,145070.0,0,9941.0,2562347,16,goal,n,,,
11794,1,1217020.0,France,2012/2013,n,,71,78,,,145070.0,0,9941.0,2562373,19,goal,n,,,
11795,2,1217020.0,France,2012/2013,n,,71,89,,,41160.0,0,8481.0,2562389,20,goal,n,,,
11796,0,1019703.0,France,2011/2012,n,,71,3,,,41160.0,0,8481.0,1840876,21,goal,n,,,
11797,1,1019703.0,France,2011/2012,n,,71,55,,,240367.0,0,8481.0,1841429,27,goal,n,,,
11798,2,1019703.0,France,2011/2012,p,,20,60,,,26420.0,0,7819.0,1841430,26,goal,p,,,
11799,0,830498.0,France,2010/2011,n,,71,4,,,26374.0,0,9847.0,1548738,21,goal,n,,,
11800,1,830498.0,France,2010/2011,p,,20,21,,,26238.0,0,8481.0,1548872,22,goal,p,,,
11801,2,830498.0,France,2010/2011,n,,71,45,,,26357.0,0,9847.0,1548997,23,goal,n,,,
11802,3,830498.0,France,2010/2011,n,,71,69,,,25538.0,0,8481.0,1549264,27,goal,n,,,
11803,0,1019603.0,France,2011/2012,n,,71,49,,,40676.0,0,8481.0,1784284,17,goal,n,,,
11804,0,1217087.0,France,2012/2013,n,,71,36,,,131995.0,0,8481.0,2641509,18,goal,n,,,
11805,1,1217087.0,France,2012/2013,n,,71,59,,,35724.0,0,9847.0,2641752,17,goal,n,,,
11806,2,1217087.0,France,2012/2013,n,,71,62,,,35724.0,0,9847.0,2641765,20,goal,n,,,
11807,0,1019552.0,France,2011/2012,n,,71,61,,,46469.0,0,10249.0,1744766,17,goal,n,,,
11808,1,1019552.0,France,2011/2012,n,,71,74,,,41124.0,0,10249.0,1744803,16,goal,n,,,
11809,0,1217057.0,France,2012/2013,n,,71,34,,,304563.0,0,10249.0,2605714,19,goal,n,,,
11810,0,830091.0,France,2010/2011,n,,71,8,,,41177.0,0,108893.0,1313355,27,goal,n,,,
11811,1,830091.0,France,2010/2011,n,,71,27,,,25538.0,0,8481.0,1313523,20,goal,n,,,
11812,0,830161.0,France,2010/2011,n,,71,44,,,93361.0,0,8521.0,1398485,19,goal,n,,,
11813,1,830161.0,France,2010/2011,o,,115,74,,,157806.0,0,8521.0,1398805,17,goal,o,,,
11814,2,830161.0,France,2010/2011,n,,71,88,,,93471.0,0,8521.0,1398838,20,goal,n,,,
11815,0,1020030.0,France,2011/2012,n,,71,18,,,46242.0,0,8481.0,2013525,17,goal,n,,,
11816,0,1217184.0,France,2012/2013,n,,71,10,,,26244.0,0,8481.0,2788429,17,goal,n,,,
11817,1,1217184.0,France,2012/2013,n,,71,30,,,26244.0,0,8481.0,2788493,16,goal,n,,,
11818,2,1217184.0,France,2012/2013,n,,71,90,,,112119.0,0,8521.0,2788657,18,goal,n,,,
11819,0,1217121.0,France,2012/2013,n,,71,5,,,93327.0,0,8481.0,2698343,15,goal,n,,,
11820,1,1217121.0,France,2012/2013,n,,71,7,,,143757.0,0,8576.0,2698344,17,goal,n,,,
11821,0,1020104.0,France,2011/2012,n,,71,6,,,46242.0,0,8481.0,2040497,17,goal,n,,,
11822,1,1020104.0,France,2011/2012,n,,71,84,,,46242.0,0,8481.0,2041180,21,goal,n,,,
11823,0,1019938.0,France,2011/2012,n,,71,30,,,210692.0,0,4087.0,1961674,19,goal,n,,,
11824,1,1019938.0,France,2011/2012,n,,71,32,,,210692.0,0,4087.0,1961692,24,goal,n,,,
11825,0,1216954.0,France,2012/2013,n,,71,44,,,210691.0,0,4087.0,2506013,17,goal,n,,,
11826,1,1216954.0,France,2012/2013,n,,71,50,,,157859.0,0,8481.0,2506031,19,goal,n,,,
11827,0,1216867.0,France,2012/2013,n,,71,7,,,245287.0,0,9837.0,2369461,19,goal,n,,,
11828,1,1216867.0,France,2012/2013,p,,20,61,,,89476.0,0,9837.0,2369590,16,goal,p,,,
11829,0,1216938.0,France,2012/2013,n,,71,20,,,94044.0,0,10242.0,2486041,22,goal,n,,,
11830,1,1216938.0,France,2012/2013,n,,71,32,,,26244.0,0,8481.0,2486048,19,goal,n,,,
11831,2,1216938.0,France,2012/2013,n,,71,33,,,157859.0,0,8481.0,2486050,20,goal,n,,,
11832,3,1216938.0,France,2012/2013,n,,71,45,,,26245.0,0,8481.0,2486063,23,goal,n,,,
11833,4,1216938.0,France,2012/2013,n,,71,82,,,26420.0,0,10242.0,2486118,25,goal,n,,,
11834,5,1216938.0,France,2012/2013,p,,20,87,,,26420.0,0,10242.0,2486124,26,goal,p,,,
11835,0,1216992.0,France,2012/2013,n,,71,9,,,32578.0,0,7794.0,2524432,23,goal,n,,,
11836,1,1216992.0,France,2012/2013,n,,71,13,,,71605.0,0,7794.0,2524439,21,goal,n,,,
11837,2,1216992.0,France,2012/2013,n,,71,26,,,166917.0,0,7794.0,2524458,26,goal,n,,,
11838,3,1216992.0,France,2012/2013,n,,71,51,,,131995.0,0,8481.0,2524489,24,goal,n,,,
11839,4,1216992.0,France,2012/2013,n,,71,63,,,71605.0,0,7794.0,2524506,25,goal,n,,,
11840,5,1216992.0,France,2012/2013,n,,71,76,,,26245.0,0,8481.0,2524531,29,goal,n,,,
11841,0,1020199.0,France,2011/2012,n,,71,51,,,26195.0,0,9827.0,2110116,15,goal,n,,,
11842,1,1020199.0,France,2011/2012,n,,71,58,,,26238.0,0,9827.0,2110139,14,goal,n,,,
11843,0,1216823.0,France,2012/2013,n,,71,75,,,26195.0,0,9827.0,2296934,16,goal,n,,,
11844,0,1468518.0,France,2013/2014,n,,71,37,297579.0,,37554.0,0,9827.0,3368344,19,goal,n,,,
11845,1,1468518.0,France,2013/2014,n,,71,61,94010.0,,297579.0,0,9827.0,3368489,22,goal,n,,,
11846,2,1468518.0,France,2013/2014,n,,71,64,25572.0,,352887.0,0,9851.0,3368503,20,goal,n,,,
11847,3,1468518.0,France,2013/2014,n,,71,68,69541.0,,210398.0,0,9851.0,3368524,21,goal,n,,,
11848,0,1709767.0,France,2014/2015,n,,131,73,,loose_ball,166019.0,4,9827.0,3788813,250,goal,n,,,
11849,1,1709767.0,France,2014/2015,n,,131,81,,loose_ball,38419.0,3,9851.0,3788942,257,goal,n,,,
11850,2,1709767.0,France,2014/2015,n,,882,90,40707.0,lob,512740.0,18,9827.0,3789186,272,goal,n,3.0,,
11851,0,1990003.0,France,2015/2016,n,,406,29,684978.0,header,40707.0,2,9827.0,5237054,180,goal,n,,,
11852,1,1990003.0,France,2015/2016,n,,80,51,,shot,40707.0,2,9827.0,5237420,286,goal,n,,,
11853,2,1990003.0,France,2015/2016,n,,131,67,,loose_ball,297579.0,1,9827.0,5237590,374,goal,n,,,
11854,3,1990003.0,France,2015/2016,n,,407,90,297579.0,distance,512740.0,5,9827.0,5237853,502,goal,n,2.0,,
11855,0,830330.0,France,2010/2011,n,,71,36,,,26344.0,0,9748.0,1468055,20,goal,n,,,
11856,1,830330.0,France,2010/2011,n,,71,87,,,159882.0,0,9851.0,1468354,22,goal,n,,,
11857,0,1019595.0,France,2011/2012,n,,71,36,,,26294.0,0,9748.0,1775617,20,goal,n,,,
11858,1,1019595.0,France,2011/2012,n,,71,38,,,38216.0,0,9851.0,1775628,27,goal,n,,,
11859,2,1019595.0,France,2011/2012,n,,71,53,,,41192.0,0,9851.0,1775737,25,goal,n,,,
11860,0,1217187.0,France,2012/2013,p,,20,23,,,30536.0,0,9748.0,2788449,14,goal,p,,,
11861,1,1217187.0,France,2012/2013,n,,71,69,,,182925.0,0,9748.0,2788604,15,goal,n,,,
11862,0,1709702.0,France,2014/2015,n,,393,64,210119.0,shot,38802.0,1,9748.0,3637174,252,goal,n,,,
11863,1,1709702.0,France,2014/2015,p,,20,74,,,169193.0,0,9748.0,3637258,259,goal,p,,,
11864,0,1989802.0,France,2015/2016,n,,393,8,303358.0,shot,304856.0,0,9851.0,4696889,34,goal,n,,,
11865,1,1989802.0,France,2015/2016,n,,80,12,,shot,469852.0,1,9748.0,4697025,382,goal,n,,,
11866,2,1989802.0,France,2015/2016,n,,80,56,,shot,303358.0,0,9851.0,4697893,387,goal,n,,,
11867,0,830447.0,France,2010/2011,n,,71,73,,,129811.0,0,9829.0,1523302,18,goal,n,,,
11868,0,1468304.0,France,2013/2014,n,,71,19,,,164684.0,0,9829.0,3155862,15,goal,n,,,
11869,1,1468304.0,France,2013/2014,n,,71,44,,,413557.0,0,9829.0,3156220,16,goal,n,,,
11870,0,1710023.0,France,2014/2015,n,,80,28,,shot,488139.0,2,9829.0,4367223,152,goal,n,,,
11871,1,1710023.0,France,2014/2015,n,,393,88,69541.0,shot,38419.0,1,9851.0,4368362,453,goal,n,,,
11872,0,1989864.0,France,2015/2016,n,,406,41,40683.0,header,352887.0,1,9851.0,4874758,189,goal,n,,,
11873,1,1989864.0,France,2015/2016,n,,406,51,38336.0,header,450002.0,2,9829.0,4875113,281,goal,n,,,
11874,2,1989864.0,France,2015/2016,npm,,159,65,,saved,304856.0,0,9851.0,4875364,342,goal,npm,,,
